what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248454461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248467281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248471201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248478600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248482191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248493425
opened,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1436248496770
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1436248496846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248501236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248501502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248501956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248502141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248502385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248502540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1436248507446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436248508456
